participant_id,id,degree,type,origin_id,network_id,register_trial,max_num_diff_pitches_allowed,reference_pitch,target_pitch1,target_pitch2,target_pitch3,num_target_pitches,target_interval1,target_interval2,sung_pitch1,sung_pitch2,sung_pitch3,num_sung_pitches,sung_interval1,sung_interval2,in2ref_1,in2ref_2,in2ref_3,save_plot,stats,max_abs_pitch_error,max_abs_interval_error,direction_accuracy,root_mean_squared_pitch,root_mean_squared_interval,full,trial_maker_id,net_n_trials,net_n_failed_trials,net_num_notes,register_source,sung_median_pitch,register,predicted_register,singing_performance,GMSI_SA,GMSI_MT,gender,age,mt,confirm_sung_intervals,pitch_RMSE,interval_RMSE,int_class
57b1,760,1,custom_trial,18,13b1,low,0,61.3312530776992,66.1868742409432,63.6423184998849,70.8293176287162,3,-2.54455574105829,7.1869991288313,57.9906146084315,66.1076045900662,66.3623615007011,3,8.1169899816347,0.254756910634882,-3.3406384692677,4.776351512367,5.03110842300188,TRUE,"3,3,-8.19625963251163,2.46528609018135,-4.46695612801507,-3.39930989011512,8.19625963251163,5.57404713888669,10.661545722693,-6.93224221819642,1.86465175224828,10.661545722693,8.99234506035044,0",8.19625963251163,10.661545722693,0,5.57404713888669,8.99234506035044,TRUE,singing_block1,12,2,NA,NA,46.8546426719479,low,low,5,NA,NA,male,20,2,"8.1169899816347,0.254756910634882",5.57404713888669,8.99234506035044,first3
14b1,149,1,custom_trial,90,49b1,low,0,63.2675765245422,60.4469179709984,64.2615499486595,70.7230132007671,3,3.81463197766106,6.46146325210761,61.2132814152458,63.7410399334337,66.7649340114406,3,2.52775851818789,3.0238940780069,-2.0542951092964,0.473463408891483,3.49735748689838,TRUE,"3,3,0.766363444247339,-0.520510015225831,-3.95807918932654,-1.23740858676834,3.95807918932654,2.34695792275937,-1.28687345947317,-3.43756917410071,-2.36222131678694,3.43756917410071,2.59546962296073,100",3.95807918932654,3.43756917410071,100,2.34695792275937,2.59546962296073,TRUE,singing_block1,11,1,NA,NA,51.2561441130913,low,low,9,1.857143,1,male,26,0,"2.52775851818789,3.0238940780069",2.34695792275937,2.59546962296073,first3
39b1,492,1,custom_trial,84,46b1,high,0,58.8328564820208,62.0333092141954,59.7108688266241,52.4384178249343,3,-2.32244038757135,-7.27245100168978,62.5075577540682,59.7187082332633,52.5192567501838,3,-2.78884952080485,-7.19945148307951,3.67470127204731,0.885851751242463,-6.31359973183704,TRUE,"3,3,0.474248539872747,0.00783940663924909,0.0808389252495232,0.187642290587173,0.474248539872747,0.277793727852992,-0.466409133233498,0.0729995186102741,-0.196704807311612,0.466409133233498,0.333816123997145,100",0.474248539872747,0.466409133233498,100,0.277793727852992,0.333816123997145,TRUE,singing_block1,11,1,NA,NA,60.3664974963171,high,high,10,6,6.142857,female,39,10,"-2.78884952080485,-7.19945148307951",0.277793727852992,0.333816123997145,first3
14b1,118,1,custom_trial,104,56b1,low,0,61.6908157272047,65.5124244924603,60.8727533871039,58.6766823379539,3,-4.63967110535642,-2.19607104915003,65.3688973598037,62.2806746437429,60.0488018389194,3,-3.08822271606077,-2.23187280482346,3.67808163259899,0.589858916538219,-1.64201388828524,TRUE,"3,3,-0.143527132656644,1.40792125663901,1.37211950096557,0.878837874982646,1.40792125663901,1.13806183599349,1.55144838929565,-0.0358017556734325,0.757823316811109,1.55144838929565,1.09733173433501,100",1.40792125663901,1.55144838929565,100,1.13806183599349,1.09733173433501,TRUE,singing_block1,10,0,NA,NA,51.2561441130913,low,low,9,1.857143,1,male,26,0,"-3.08822271606077,-2.23187280482346",1.13806183599349,1.09733173433501,first3
40b1,472,2,custom_trial,391,28b1,high,0,60.1309693303389,60.4438232429089,56.1600798119463,64.5923653222424,3,-4.28374343096257,8.43228551029607,58.7613018544639,53.6942689203386,63.0930669432544,3,-5.06703293412536,9.39879802291586,-1.36966747587498,-6.43670041000033,2.96209761291553,TRUE,"3,3,-1.68252138844493,-2.46581089160772,-1.49929837898792,-1.88254355301352,2.46581089160772,1.92864349608576,-0.783289503162784,0.966512512619794,0.0916115047285047,0.966512512619794,0.879684285074943,100",2.46581089160772,0.966512512619794,100,1.92864349608576,0.879684285074943,TRUE,singing_block1,10,0,NA,NA,58.6573857032132,high,high,10,3.142857,3,female,42,2,"-5.06703293412536,9.39879802291586",1.92864349608576,0.879684285074943,first3
14b1,121,1,custom_trial,74,41b1,low,0,58.6730205749294,58.4618331272766,55.4503287827997,61.5852620929845,3,-3.01150434447686,6.13493331018478,61.586945764427,57.6361054486323,63.2337403464506,3,-3.95084031579476,5.59763489781835,2.91392518949767,-1.0369151262971,4.56071977152126,TRUE,"3,3,3.12511263715047,2.18577666583257,1.64847825346614,2.31978918548306,3.12511263715047,2.39871001303663,-0.939335971317902,-0.537298412366425,-0.738317191842164,0.939335971317902,0.765193325553493,100",3.12511263715047,0.939335971317902,100,2.39871001303663,0.765193325553493,TRUE,singing_block1,10,0,NA,NA,51.2561441130913,low,low,9,1.857143,1,male,26,0,"-3.95084031579476,5.59763489781835",2.39871001303663,0.765193325553493,first3
14b1,124,1,custom_trial,60,34b1,low,0,62.3851475303094,62.6293459162663,63.7700368285728,63.1919506361403,3,1.14069091230657,-0.578086192432565,62.9729793860181,63.7630563080605,62.8421636882111,3,0.79007692204236,-0.920892619849361,0.587831855708757,1.37790877775112,0.457016157901755,TRUE,"3,3,0.34363346975185,-0.0069805205123572,-0.349786947929154,-0.0043779995632202,0.349786947929154,0.283127532007463,-0.350613990264208,-0.342806427416797,-0.346710208840502,0.350613990264208,0.346732185445235,100",0.349786947929154,0.350613990264208,100,0.283127532007463,0.346732185445235,TRUE,singing_block1,11,1,NA,NA,51.2561441130913,low,low,9,1.857143,1,male,26,0,"0.79007692204236,-0.920892619849361",0.283127532007463,0.346732185445235,first3
14b1,129,1,custom_trial,102,55b1,low,0,60.495281345263,69.8189540303636,60.0120858315772,70.4430623478347,3,-9.80686819878635,10.4309765162575,67.3989609694354,60.586559316252,70.0769067259929,3,-6.81240165318339,9.49034740974084,6.90367962417242,0.091277970989033,9.58162538072988,TRUE,"3,3,-2.41999306092819,0.574473484674783,-0.366155621841841,-0.737225066031748,2.41999306092819,1.45148844741543,2.99446654560297,-0.940629106516624,1.02691871954317,2.99446654560297,2.21941580249867,100",2.41999306092819,2.99446654560297,100,1.45148844741543,2.21941580249867,TRUE,singing_block1,12,2,NA,NA,51.2561441130913,low,low,9,1.857143,1,male,26,0,"-6.81240165318338,9.49034740974084",1.45148844741543,2.21941580249867,first3
14b1,151,1,custom_trial,70,39b1,low,0,60.5954214898753,53.8071895887823,61.5417084987271,64.7747901292329,3,7.73451890994487,3.2330816305058,58.6050929495005,61.4855487895687,64.3179635117253,3,2.88045584006822,2.83241472215654,-1.9903285403748,0.890127299693418,3.72254202184996,TRUE,"3,3,4.79790336071823,-0.0561597091584289,-0.456826617507687,1.42830567801737,4.79790336071823,2.78278763893256,-4.85406306987666,-0.400666908349258,-2.62736498911296,4.85406306987666,3.44401381078725,100",4.79790336071823,4.85406306987666,100,2.78278763893256,3.44401381078725,TRUE,singing_block1,11,1,NA,NA,51.2561441130913,low,low,9,1.857143,1,male,26,0,"2.88045584006822,2.83241472215654",2.78278763893256,3.44401381078725,first3
14b1,127,1,custom_trial,267,110b1,low,0,61.7377308996071,64.9958350120691,67.4696846980025,52.6877294222866,3,2.47384968593346,-14.781955275716,64.7481499186751,66.9349682301392,59.7308289611852,3,2.1868183114641,-7.20413926895394,3.01041901906792,5.19723733053203,-2.00690193842191,TRUE,"3,3,-0.247685093393983,-0.53471646786334,7.04309953889868,2.08689932588045,7.04309953889868,4.08054411083165,-0.287031374469358,7.57781600676202,3.64539231614633,7.57781600676202,5.36216758607321,100",7.04309953889868,7.57781600676202,100,4.08054411083165,5.36216758607321,TRUE,singing_block1,10,0,NA,NA,51.2561441130913,low,low,9,1.857143,1,male,26,0,"2.18681831146409,-7.20413926895393",4.08054411083165,5.36216758607321,first3
